algorithm,problem,dim,seed,best_value,error,evaluations,iterations,evals_to_target,success,stop_reason,seconds
Random,griewank_30d,30,26,332.5073285329232,332.5073285329232,60000,1200,,False,budget_exhausted,0.061205629000141926
Random,griewank_30d,30,27,394.176374232695,394.176374232695,60000,1200,,False,budget_exhausted,0.06067738999990979
Random,griewank_30d,30,28,371.56131517290646,371.56131517290646,60000,1200,,False,budget_exhausted,0.06043932699958532
Random,griewank_30d,30,29,346.02155352902054,346.02155352902054,60000,1200,,False,budget_exhausted,0.06084425700009888
CDA (paper),schwefel_10d,10,0,1574.9770455379467,1574.9770455379467,1085,21,,False,extinction,0.001861009000094782
CDA (paper),schwefel_10d,10,1,1610.9935326515424,1610.9935326515424,1056,28,,False,extinction,0.002131844000359706
CDA (paper),schwefel_10d,10,2,1501.0388519920102,1501.0388519920102,965,16,,False,extinction,0.001357806999294553
CDA (paper),schwefel_10d,10,3,1585.5471958678795,1585.5471958678795,988,42,,False,mean_gap,0.0028603090004253318
CDA (paper),schwefel_10d,10,4,1637.649918578319,1637.649918578319,1263,45,,False,mean_gap,0.003213312000298174
CDA (paper),schwefel_10d,10,5,2138.281651782119,2138.281651782119,1341,27,,False,extinction,0.0021362379993661307
CDA (paper),schwefel_10d,10,6,1741.9948750018489,1741.9948750018489,1056,41,,False,mean_gap,0.002809429000080854
CDA (paper),schwefel_10d,10,7,1568.7539510507354,1568.7539510507354,833,11,,False,extinction,0.001005873999929463
CDA (paper),schwefel_10d,10,8,1891.6466098923756,1891.6466098923756,1622,29,,False,extinction,0.0023576900002808543
CDA (paper),schwefel_10d,10,9,1364.9507566385705,1364.9507566385705,1270,20,,False,extinction,0.0017350690004604985
CDA (paper),schwefel_10d,10,10,1935.0222036200976,1935.0222036200976,1349,43,,False,mean_gap,0.0030847340003674617
CDA (paper),schwefel_10d,10,11,1673.116607476752,1673.116607476752,2041,41,,False,mean_gap,0.00318242299999838
CDA (paper),schwefel_10d,10,12,1708.103976557777,1708.103976557777,1711,42,,False,mean_gap,0.0031345289999080705
CDA (paper),schwefel_10d,10,13,1902.993186672741,1902.993186672741,1095,40,,False,extinction,0.0027443230001154006
CDA (paper),schwefel_10d,10,14,1760.964531657718,1760.964531657718,2013,38,,False,mean_gap,0.002985744999932649
CDA (paper),schwefel_10d,10,15,1207.7551168475675,1207.7551168475675,2089,29,,False,extinction,0.0025220540001100744
CDA (paper),schwefel_10d,10,16,1313.5137785200222,1313.5137785200222,1402,31,,False,extinction,0.0023746880006001447
CDA (paper),schwefel_10d,10,17,1320.2906081997694,1320.2906081997694,1591,41,,False,mean_gap,0.003106320000370033
CDA (paper),schwefel_10d,10,18,1536.4847345156586,1536.4847345156586,1426,22,,False,extinction,0.0018881770001826226
CDA (paper),schwefel_10d,10,19,1584.241370370467,1584.241370370467,1171,36,,False,extinction,0.00252905599973019
CDA (paper),schwefel_10d,10,20,2138.843246115717,2138.843246115717,1052,28,,False,extinction,0.0020943580002494855
CDA (paper),schwefel_10d,10,21,1352.594689216568,1352.594689216568,1932,45,,False,mean_gap,0.0033428869992349064
CDA (paper),schwefel_10d,10,22,1087.5185004221476,1087.5185004221476,956,40,,False,mean_gap,0.0027609380003923434
CDA (paper),schwefel_10d,10,23,1300.4120879801044,1300.4120879801044,1217,30,,False,extinction,0.00222328300060326
CDA (paper),schwefel_10d,10,24,1825.8542167693454,1825.8542167693454,1513,39,,False,extinction,0.002845654999873659
CDA (paper),schwefel_10d,10,25,1296.074579889605,1296.074579889605,5342,43,,False,mean_gap,0.004488004999984696
CDA (paper),schwefel_10d,10,26,1703.6693009322462,1703.6693009322462,2319,37,,False,mean_gap,0.003045667999685975
CDA (paper),schwefel_10d,10,27,1737.3316897440682,1737.3316897440682,2014,41,,False,mean_gap,0.003175954999278474
CDA (paper),schwefel_10d,10,28,2122.576262116748,2122.576262116748,843,15,,False,extinction,0.0012857869996878435
CDA (paper),schwefel_10d,10,29,1514.37672441528,1514.37672441528,2180,42,,False,mean_gap,0.0033622199998717406
CDA (budgeted),schwefel_10d,10,0,635.6092601863247,635.6092601863247,30000,143,,False,budget_exhausted,0.01928650399986509
CDA (budgeted),schwefel_10d,10,1,868.6198409634362,868.6198409634362,30000,570,,False,budget_exhausted,0.042748218000269844
CDA (budgeted),schwefel_10d,10,2,959.0260501058251,959.0260501058251,30000,131,,False,budget_exhausted,0.01823501600028976
CDA (budgeted),schwefel_10d,10,3,869.1957286743504,869.1957286743504,30000,302,,False,budget_exhausted,0.02889086600043811
CDA (budgeted),schwefel_10d,10,4,1013.8655516925487,1013.8655516925487,30000,179,,False,budget_exhausted,0.02155674900041049
CDA (budgeted),schwefel_10d,10,5,1105.4408048291493,1105.4408048291493,30000,499,,False,budget_exhausted,0.03942031299993687
CDA (budgeted),schwefel_10d,10,6,1031.6082514294335,1031.6082514294335,30000,536,,False,budget_exhausted,0.04164855900035036
CDA (budgeted),schwefel_10d,10,7,1105.5536441066215,1105.5536441066215,30000,311,,False,budget_exhausted,0.029014480000114418
CDA (budgeted),schwefel_10d,10,8,651.4303158707839,651.4303158707839,30000,431,,False,budget_exhausted,0.03499832400029845
CDA (budgeted),schwefel_10d,10,9,829.0995904518554,829.0995904518554,30000,734,,False,budget_exhausted,0.052118567999968946
CDA (budgeted),schwefel_10d,10,10,1401.6167575511295,1401.6167575511295,30000,639,,False,budget_exhausted,0.04754225300075632
CDA (budgeted),schwefel_10d,10,11,1239.3534555143456,1239.3534555143456,30000,265,,False,budget_exhausted,0.025753965000149037
CDA (budgeted),schwefel_10d,10,12,829.1217722592637,829.1217722592637,30000,595,,False,budget_exhausted,0.04504560900022625
CDA (budgeted),schwefel_10d,10,13,987.0050722183832,987.0050722183832,30000,340,,False,budget_exhausted,0.030102857000201766
CDA (budgeted),schwefel_10d,10,14,973.827272438929,973.827272438929,30000,256,,False,budget_exhausted,0.02469772400036163
CDA (budgeted),schwefel_10d,10,15,690.8943649983089,690.8943649983089,30000,284,,False,budget_exhausted,0.026925871999992523
CDA (budgeted),schwefel_10d,10,16,1169.5965598302278,1169.5965598302278,30000,145,,False,budget_exhausted,0.018844693000573898
CDA (budgeted),schwefel_10d,10,17,1072.7251226849398,1072.7251226849398,30000,302,,False,budget_exhausted,0.02836611900056596
CDA (budgeted),schwefel_10d,10,18,955.5383045081294,955.5383045081294,30000,126,,False,budget_exhausted,0.017495926000265172
CDA (budgeted),schwefel_10d,10,19,832.3725203033932,832.3725203033932,30000,311,,False,budget_exhausted,0.02819783799986908
CDA (budgeted),schwefel_10d,10,20,1081.2175001212863,1081.2175001212863,30000,353,,False,budget_exhausted,0.030899331999535207
CDA (budgeted),schwefel_10d,10,21,1143.7699154883594,1143.7699154883594,30000,337,,False,budget_exhausted,0.030030121999516268
CDA (budgeted),schwefel_10d,10,22,1283.1813481967379,1283.1813481967379,30000,368,,False,budget_exhausted,0.03173355800026911
CDA (budgeted),schwefel_10d,10,23,872.3578639435077,872.3578639435077,30000,427,,False,budget_exhausted,0.035077564999483
CDA (budgeted),schwefel_10d,10,24,533.6479950501621,533.6479950501621,30000,344,,False,budget_exhausted,0.030705449000379303
CDA (budgeted),schwefel_10d,10,25,1026.506884792152,1026.506884792152,30000,426,,False,budget_exhausted,0.03459609099991212
CDA (budgeted),schwefel_10d,10,26,1049.7973661489332,1049.7973661489332,30000,341,,False,budget_exhausted,0.02988945800007059
CDA (budgeted),schwefel_10d,10,27,1144.9582017102443,1144.9582017102443,30000,273,,False,budget_exhausted,0.026103320000402164
CDA (budgeted),schwefel_10d,10,28,1008.4402018544092,1008.4402018544092,30000,328,,False,budget_exhausted,0.02958413600026688
CDA (budgeted),schwefel_10d,10,29,1144.9175311741383,1144.9175311741383,30000,466,,False,budget_exhausted,0.03744333600025129
PSO,schwefel_10d,10,0,832.1024613253899,832.1024613253899,30000,599,,False,budget_exhausted,0.02369084899964946
PSO,schwefel_10d,10,1,1308.8899188074743,1308.8899188074743,30000,599,,False,budget_exhausted,0.023789332999513135
PSO,schwefel_10d,10,2,1072.0132495785983,1072.0132495785983,30000,599,,False,budget_exhausted,0.023819037999601278
PSO,schwefel_10d,10,3,475.27039796990994,475.27039796990994,30000,599,,False,budget_exhausted,0.023202604000289284
PSO,schwefel_10d,10,4,929.286736589359,929.286736589359,30000,599,,False,budget_exhausted,0.023674477999520604
PSO,schwefel_10d,10,5,952.0578554519939,952.0578554519939,30000,599,,False,budget_exhausted,0.02375854599995364
PSO,schwefel_10d,10,6,690.8930078483172,690.8930078483172,30000,599,,False,budget_exhausted,0.023761327000102028
PSO,schwefel_10d,10,7,713.6641267109521,713.6641267109521,30000,599,,False,budget_exhausted,0.024065782999969088
PSO,schwefel_10d,10,8,810.8484019749212,810.8484019749212,30000,599,,False,budget_exhausted,0.023281622000467905
PSO,schwefel_10d,10,9,710.63000768662,710.63000768662,30000,599,,False,budget_exhausted,0.023650138999983028
PSO,schwefel_10d,10,10,713.6641267109521,713.6641267109521,30000,599,,False,budget_exhausted,0.02368378700066387
PSO,schwefel_10d,10,11,713.6641267109526,713.6641267109526,30000,599,,False,budget_exhausted,0.02387517600072897
PSO,schwefel_10d,10,12,475.2703979699104,475.2703979699104,30000,599,,False,budget_exhausted,0.02417977000004612
PSO,schwefel_10d,10,13,832.1024613253899,832.1024613253899,30000,599,,False,budget_exhausted,0.024725942000259238
PSO,schwefel_10d,10,14,592.1916730721814,592.1916730721814,30000,599,,False,budget_exhausted,0.023974748000000545
PSO,schwefel_10d,10,15,832.1024613253899,832.1024613253899,30000,599,,False,budget_exhausted,0.02368527999988146
PSO,schwefel_10d,10,16,355.31500384330593,355.31500384330593,30000,599,,False,budget_exhausted,0.023870816000453488
PSO,schwefel_10d,10,17,1072.0132495785983,1072.0132495785983,30000,599,,False,budget_exhausted,0.02361254899915366
PSO,schwefel_10d,10,18,356.8320633554722,356.8320633554722,30000,599,,False,budget_exhausted,0.023871100999713235
PSO,schwefel_10d,10,19,953.5749149641601,953.5749149641601,30000,599,,False,budget_exhausted,0.02361580500019045
PSO,schwefel_10d,10,20,236.8766692288682,236.8766692288682,30000,599,,False,budget_exhausted,0.023606854000718158
PSO,schwefel_10d,10,21,832.1024613253899,832.1024613253899,30000,599,,False,budget_exhausted,0.023790563000147813
PSO,schwefel_10d,10,22,1188.9345246808698,1188.9345246808698,30000,599,,False,budget_exhausted,0.02355175499997131
PSO,schwefel_10d,10,23,1188.9345246808698,1188.9345246808698,30000,599,,False,budget_exhausted,0.02379761599968333
PSO,schwefel_10d,10,24,830.5854018132236,830.5854018132236,30000,599,,False,budget_exhausted,0.023873127000115346
PSO,schwefel_10d,10,25,592.1916730721814,592.1916730721814,30000,599,,False,budget_exhausted,0.023918225999295828
PSO,schwefel_10d,10,26,592.1916730721814,592.1916730721814,30000,599,,False,budget_exhausted,0.02370335699924908
PSO,schwefel_10d,10,27,475.27039796990994,475.27039796990994,30000,599,,False,budget_exhausted,0.023305233000428416
PSO,schwefel_10d,10,28,475.27039796990994,475.27039796990994,30000,599,,False,budget_exhausted,0.02356169599988789
PSO,schwefel_10d,10,29,713.6641267109526,713.6641267109526,30000,599,,False,budget_exhausted,0.02361051200023212
GA,schwefel_10d,10,0,355.34553258432106,355.34553258432106,30000,599,,False,budget_exhausted,0.04163667699958751
GA,schwefel_10d,10,1,355.60423862897414,355.60423862897414,30000,599,,False,budget_exhausted,0.04081134599982761
GA,schwefel_10d,10,2,473.75564515175984,473.75564515175984,30000,599,,False,budget_exhausted,0.040832777000105125
GA,schwefel_10d,10,3,473.7657804683904,473.7657804683904,30000,599,,False,budget_exhausted,0.04084909399989556
GA,schwefel_10d,10,4,710.7487870308701,710.7487870308701,30000,599,,False,budget_exhausted,0.04073431399956462
GA,schwefel_10d,10,5,829.108672617459,829.108672617459,30000,599,,False,budget_exhausted,0.04118546799963951
GA,schwefel_10d,10,6,473.80040072078555,473.80040072078555,30000,599,,False,budget_exhausted,0.04085555199981172
GA,schwefel_10d,10,7,710.645235253075,710.645235253075,30000,599,,False,budget_exhausted,0.04100177199961763
GA,schwefel_10d,10,8,355.3355926880454,355.3355926880454,30000,599,,False,budget_exhausted,0.04100485800063325
GA,schwefel_10d,10,9,473.760009797782,473.760009797782,30000,599,,False,budget_exhausted,0.04074824300005275
GA,schwefel_10d,10,10,355.3168006998221,355.3168006998221,30000,599,,False,budget_exhausted,0.040743576999375364
GA,schwefel_10d,10,11,592.1966946232092,592.1966946232092,30000,599,,False,budget_exhausted,0.04080675400018663
GA,schwefel_10d,10,12,473.77305051313624,473.77305051313624,30000,599,,False,budget_exhausted,0.04035144399949786
GA,schwefel_10d,10,13,355.36038947294264,355.36038947294264,30000,599,,False,budget_exhausted,0.0408143860004202
GA,schwefel_10d,10,14,592.2242576914996,592.2242576914996,30000,599,,False,budget_exhausted,0.04073293300007208
GA,schwefel_10d,10,15,355.3235808696595,355.3235808696595,30000,599,,False,budget_exhausted,0.04094162599994888
GA,schwefel_10d,10,16,355.31966955589724,355.31966955589724,30000,599,,False,budget_exhausted,0.040726295999775175
GA,schwefel_10d,10,17,473.8307575903177,473.8307575903177,30000,599,,False,budget_exhausted,0.040974280000227736
GA,schwefel_10d,10,18,355.4203224337325,355.4203224337325,30000,599,,False,budget_exhausted,0.040762921000350616
GA,schwefel_10d,10,19,355.4017195978936,355.4017195978936,30000,599,,False,budget_exhausted,0.041118670999821916
GA,schwefel_10d,10,20,236.8880840250472,236.8880840250472,30000,599,,False,budget_exhausted,0.041429574999710894
GA,schwefel_10d,10,21,592.1996465521397,592.1996465521397,30000,599,,False,budget_exhausted,0.04095291800058476
GA,schwefel_10d,10,22,118.45385387614624,118.45385387614624,30000,599,,False,budget_exhausted,0.040976396000587556
GA,schwefel_10d,10,23,236.89300064574627,236.89300064574627,30000,599,,False,budget_exhausted,0.040806070000144246
GA,schwefel_10d,10,24,473.7763656257184,473.7763656257184,30000,599,,False,budget_exhausted,0.04107602299973223
GA,schwefel_10d,10,25,355.3484094347573,355.3484094347573,30000,599,,False,budget_exhausted,0.04100655199999892
GA,schwefel_10d,10,26,829.0929629457601,829.0929629457601,30000,599,,False,budget_exhausted,0.041010269000253174
GA,schwefel_10d,10,27,473.7807232033829,473.7807232033829,30000,599,,False,budget_exhausted,0.04111003799971513
GA,schwefel_10d,10,28,236.94890267395567,236.94890267395567,30000,599,,False,budget_exhausted,0.04100779700002022
GA,schwefel_10d,10,29,473.75630424073233,473.75630424073233,30000,599,,False,budget_exhausted,0.04117833799955406
DE,schwefel_10d,10,0,265.7655528538444,265.7655528538444,30000,599,,False,budget_exhausted,0.04307680900001287
DE,schwefel_10d,10,1,262.4870724710413,262.4870724710413,30000,599,,False,budget_exhausted,0.04320676900078979
DE,schwefel_10d,10,2,476.78783791176056,476.78783791176056,30000,599,,False,budget_exhausted,0.04296456199972454
DE,schwefel_10d,10,3,121.7616265226734,121.7616265226734,30000,599,,False,budget_exhausted,0.043083765000119456
DE,schwefel_10d,10,4,896.1929644910015,896.1929644910015,30000,599,,False,budget_exhausted,0.043334920999768656
DE,schwefel_10d,10,5,246.52968771762062,246.52968771762062,30000,599,,False,budget_exhausted,0.042482623000069
DE,schwefel_10d,10,6,187.82204769100508,187.82204769100508,30000,599,,False,budget_exhausted,0.04246925299958093
DE,schwefel_10d,10,7,118.44291352639084,118.44291352639084,30000,599,,False,budget_exhausted,0.04345553999974072
DE,schwefel_10d,10,8,239.83405926441355,239.83405926441355,30000,599,,False,budget_exhausted,0.0426771930005998
DE,schwefel_10d,10,9,25.588066709186023,25.588066709186023,30000,599,,False,budget_exhausted,0.04307103400060441
DE,schwefel_10d,10,10,238.39372874247738,238.39372874247738,30000,599,,False,budget_exhausted,0.04261189099997864
DE,schwefel_10d,10,11,356.8320636649969,356.8320636649969,30000,599,,False,budget_exhausted,0.04233661000034772
DE,schwefel_10d,10,12,58.189804350615304,58.189804350615304,30000,599,,False,budget_exhausted,0.042895728000075906
DE,schwefel_10d,10,13,118.43833464203362,118.43833464203362,30000,599,,False,budget_exhausted,0.04270040899973537
DE,schwefel_10d,10,14,544.6432504169461,544.6432504169461,30000,599,,False,budget_exhausted,0.04287826900053915
DE,schwefel_10d,10,15,241.63262497891446,241.63262497891446,30000,599,,False,budget_exhausted,0.042239594000420766
DE,schwefel_10d,10,16,373.31777183337135,373.31777183337135,30000,599,,False,budget_exhausted,0.042611994999788294
DE,schwefel_10d,10,17,120.03938457210643,120.03938457210643,30000,599,,False,budget_exhausted,0.04348606399980781
DE,schwefel_10d,10,18,432.33177274821765,432.33177274821765,30000,599,,False,budget_exhausted,0.04301094699985697
DE,schwefel_10d,10,19,320.32506567138216,320.32506567138216,30000,599,,False,budget_exhausted,0.043476898000335495
